IdEjemplar,Fuente,AnioColecta,Altitud,Estado,Municipio,Localidad,Taxa,AnioDeterminacion,Fuente de georreferencia,LatitudGrados,LatitudMinutos,LatitudSegundos,LongitudGrados,LongitudMinutos,LongitudSegundos,Habitat,Habitat
100,JE014,1978,260,OAXACA,SANTA MARÍA CHIMALAPA,"3 km SE de los límites Veracruz-Oaxaca, Rancho Casa Blanca, carretera Sarabia-Uxpanapa","Phaseolus viridis - Piper, 1926",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",17,10,15.35,-94,46,58.75,Silvestre,Silvestre
101,JE014,1978,60,VERACRUZ DE IGNACIO DE LA LLAVE,CATEMACO,1 km al SE de Sontecomapan,"Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",18,29,45.00,-95,1,44,Silvestre,Silvestre
102,JE014,1988,1400,JALISCO,ZAPOPAN,"10 km de la desviación a Tesistán, carretera a Zapopan por San Cristóbal de la Barranca, antes de llegar al rancho El Escalón","Phaseolus leptostachyus - Benth., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",20,56,15.51,-103,25,27.98,Silvestre,Silvestre
103,JE014,1988,1800,JALISCO,JOCOTEPEC,"Cerro Viejo, camino Zapotitán a la toma de agua, 4 km al N del poblado","Phaseolus leptostachyus - Benth., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",20,21,8.56,-103,27,48.93,En cañada húmeda. Silvestre,Silvestre
104,JE014,1993,800,JALISCO,EL GRULLO,"Cerro El Carrizal, 4 km al SE de El Limón, carretera Ciudad Guzmán-El Grullo, talud de exposición S","Phaseolus vulgaris - L., 1753",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,48,38.19,-104,10,17.47,Silvestre,Silvestre
105,JE014,1987,1150,JALISCO,SAN MARTÍN DE BOLAÑOS,El Guayabo 12 km al SW del poblado,"Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",21,35,27.91,-103,53,20.6,Silvestre,Silvestre
106,JE014,2007,1740,HIDALGO,JACALA DE LEDEZMA,"Km 15 de la carretera México 85 al NE de Jacala, conocido como El Coñecito","Phaseolus zimapanensis - A. Delgado, 2000",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",21,1,40.79,-99,7,20.5,Silvestre,Silvestre
107,JE014,1986,9999,CHIAPAS,LARRÁINZAR,"Nachitom, Región II Altos","Phaseolus dumosus - Macfad., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",16,53,28.86,-92,43,9.8,"Corte de camino, loma. Cultivado",Cultivado
108,JE014,1986,9999,CHIAPAS,LARRÁINZAR,"Nachitom, Región II Altos","Phaseolus vulgaris - L., 1753",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",16,53,28.86,-92,43,9.8,Barranca. Cultivado,Cultivado
109,JE014,1986,9999,CHIAPAS,LARRÁINZAR,"Nintetic, Región II Altos","Phaseolus dumosus - Macfad., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",16,52,17.60,-92,43,21.8,Al borde de camino. Cultivado,Cultivado
110,JE014,1986,9999,CHIAPAS,LARRÁINZAR,"Nintetic, Región II Altos","Phaseolus vulgaris - L., 1753",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",16,52,17.60,-92,43,21.8,Cultivado,Cultivado
111,JE014,1990,1900,OAXACA,SAN JUAN MIXTEPEC -DTO. 08 -,"Cañada del Río San Lucas, 1 km NW de San Lucas","Phaseolus vulgaris - L., 1753",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",17,16,48.84,-97,52,47.7,Silvestre,Silvestre
112,JE014,1998,1820,OAXACA,ZIMATLÁN DE ÁLVAREZ,San Pedro El Alto,"Phaseolus vulgaris - L., 1753",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",16,48,24.29,-97,3,2.76,Cercana a zona de cultivo de frutales. Silvestre,Silvestre
113,JE014,2005,2194,OAXACA,SAN PEDRO Y SAN PABLO TEPOSCOLULA,"Río Teposcolula, km 1 camino a San Vicente Nuñú base de Pueblo Viejo","Phaseolus vulgaris - L., 1753",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",17,30,16.35,-97,27,55.8,Silvestre,Silvestre
114,JE014,1989,9999,MICHOACÁN DE OCAMPO,ZACAPU,Al W de La Angostura,"Phaseolus vulgaris - L., 1753",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,49,42.00,-101,47,36,Silvestre,Silvestre
115,JE014,1989,2000,MICHOACÁN DE OCAMPO,ZACAPU,W de Santa Gertrudis,"Phaseolus leptostachyus - Benth., 1837",2013,"SIG Google Earth 7.1.5.1557, octubre 2015",19,52,45.00,-101,46,42,Ladera de cerro. Silvestre,Silvestre
116,JE014,1986,9999,CHIAPAS,CHAMULA,"Arvenza I, Región II Altos","Phaseolus dumosus - Macfad., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",16,46,25.70,-92,43,3.71,Borde de camino. Cultivado,Cultivado
117,JE014,1986,9999,CHIAPAS,CHAMULA,"Arvenza I, Región II Altos","Phaseolus vulgaris - L., 1753",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",16,46,25.70,-92,43,3.71,Borde del camino. Cultivado,Cultivado
118,JE014,1986,9999,CHIAPAS,CHAMULA,"Arvenza I, Región II Altos","Phaseolus vulgaris - L., 1753",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",16,46,25.70,-92,43,3.71,Ladera cerril. Cultivado,Cultivado
119,JE014,1944,1981,PUEBLA,ATLIXCO,Roadside near Los Molinos between Puebla and Atlixco,"Phaseolus leptostachyus - Benth., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",18,57,13.59,-98,23,21.77,Silvestre,Silvestre
120,JE014,1944,1981,PUEBLA,ATLIXCO,Roadside near Los Molinos between Puebla and Atlixco,"Phaseolus leptostachyus - Benth., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",18,57,13.59,-98,23,21.77,Silvestre,Silvestre
121,JE014,1950,1270,TAMAULIPAS,GÓMEZ FARÍAS,"Ridge N of Rancho del Cielo, above Gómez Farías","Phaseolus glabellus - Piper, 1926",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",23,6,7.97,-99,11,40,Top ridge. Silvestre,Silvestre
122,JE014,1969,9999,VERACRUZ DE IGNACIO DE LA LLAVE,MALTRATA,"19 km de Orizaba (autopista Puebla-Orizaba), 1 km en la desviación a Maltrata","Phaseolus vulgaris - L., 1753",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",18,48,34.00,-97,14,18,Silvestre,Silvestre
123,JE014,2000,1460,SONORA,YÉCORA,"Restaurant La Palmita, 9.5 km W of Restaurant Puerto de la Cruz on Mex 16 (km 258 E of Cd. Obregón), N side of Mesa del Campanero","Phaseolus leptostachyus - Benth., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",28,22,17.74,-109,3,58.72,Silvestre,Silvestre
124,JE014,2008,240,SINALOA,CONCORDIA,"Near ruins of Arrona on Arroyo Copala, 14.3 km (by air) NE of Concordia","Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",23,22,32.54,-105,57,36.22,Silvestre,Silvestre
125,JE014,1997,1540,SONORA,YÉCORA,NW of the Cementery in Yécora,"Phaseolus leptostachyus - Benth., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",28,22,39.28,-108,56,17.96,Silvestre,Silvestre
126,JE014,1997,1515,SONORA,YÉCORA,12.4 km N of Yécora on road to Agua Blanca,"Phaseolus leptostachyus - Benth., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",28,28,34.70,-108,55,55.38,Silvestre,Silvestre
127,JE014,1999,1640,SONORA,YÉCORA,"0.5 km S of Mex 16 on road to Talayotes, ca. 14 km E of Yécora","Phaseolus leptostachyus - Benth., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",28,22,11.81,-108,50,3.92,Silvestre,Silvestre
128,JE014,1999,1600,SONORA,YÉCORA,12.4 km E of Yécora on Mex 16,"Phaseolus parvulus - Greene, 1881",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",28,22,57.43,-108,50,56.35,Silvestre,Silvestre
129,JE014,1994,1320,MORELOS,TEPALCINGO,Rumbo a Peña Desbarrancada,"Phaseolus microcarpus - Mart., 1831",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",18,31,47.90,-98,55,25.3,Silvestre,Silvestre
130,JE014,1985,1780,JALISCO,AUTLÁN DE NAVARRO,"Las Joyas (camino a Las Playas), Arroyo de Las Tecatas, Manantlán","Phaseolus leptostachyus - Benth., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,36,56.36,-104,18,0.28,Silvestre,Silvestre
131,JE014,1995,9999,VERACRUZ DE IGNACIO DE LA LLAVE,NAUTLA,"El Rocío, carretera federal Villa Cardel-Nautla","Phaseolus vulgaris - L., 1753",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",20,10,48.00,-96,44,15,Colectada en la orilla de la carretera. Cultivado,Cultivado
132,JE014,1988,2190,CHIHUAHUA,GUADALUPE Y CALVO,"Top of Turuachi Canyon, 3 mi S of bridge in Turuachi, 29 mi SW of El Vergel","Phaseolus parvulus - Greene, 1881",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",26,6,24.16,-106,41,25.54,Silvestre,Silvestre
133,JE014,1966,1798,CHIAPAS,AMATENANGO DEL VALLE,S of the Center of Amatenango del Valle,"Phaseolus vulgaris - L., 1753",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",16,31,18.02,-92,25,26.9,Silvestre,Silvestre
134,JE014,1966,1097,CHIAPAS,TENEJAPA,"Along a small river in the barrio of Tih Ha', paraje of Mahbenchauk (Maiben Chauc') Jomanichim","Phaseolus lunatus var. lunatus - L., 1753",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",16,54,10.58,-92,27,52.11,Along small river. Cultivado,Cultivado
135,JE014,1966,1310,CHIAPAS,CHENALHÓ,At the Colonia Chorros,"Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",16,56,26.40,-92,28,57,Área de Cultivo. Silvestre,Silvestre
136,JE014,1967,1158,CHIAPAS,IXTAPA,Along Mexican Hwy 190 at the Zinacantan paraje of Multajo (Muctajoc),"Phaseolus vulgaris - L., 1753",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",16,42,57.40,-92,51,31.47,Silvestre,Silvestre
137,JE014,1968,1280,CHIAPAS,OCOSINGO,Near Rancho Mumuntic near Ocosingo,"Phaseolus lunatus var. lunatus - L., 1753",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",16,53,6.87,-92,6,50.21,Cultivado,Cultivado
138,JE014,1982,1600,CHIAPAS,TENEJAPA,Shishintonil,"Phaseolus dumosus - Macfad., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",16,51,13.80,-92,28,49.32,Cultivado,Cultivado
139,JE014,1982,1600,CHIAPAS,TENEJAPA,Shishintonil,"Phaseolus dumosus - Macfad., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",16,51,13.80,-92,28,49.32,Cultivado,Cultivado
140,JE014,1966,2560,CHIAPAS,TENEJAPA,In Paraje Shohleh,"Phaseolus dumosus - Macfad., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",16,48,50.98,-92,30,16.03,Cultivado,Cultivado
141,JE014,1996,2150,JALISCO,TEPATITLÁN DE MORELOS,"Cerro del Carnicero exposición N, 5 km al W de Capilla de Guadalupe","Phaseolus vulgaris - L., 1753",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",20,50,17.77,-102,38,14.5,Con cultivo de maguey. Silvestre,Silvestre
142,JE014,1998,1620,JALISCO,TLAJOMULCO DE ZÚÑIGA,2 km al E de Los Ocotes,"Phaseolus leptostachyus - Benth., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",20,32,18.55,-103,30,34.23,Silvestre,Silvestre
143,JE014,1987,1700,JALISCO,AHUALULCO DE MERCADO,SW de Ahualulco,"Phaseolus leptostachyus - Benth., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",20,39,53.71,-104,2,11.91,Silvestre,Silvestre
144,JE014,2005,7,OAXACA,SANTA MARÍA HUATULCO,"Playa Chachacual, orilla rocosa al E","Phaseolus microcarpus - Mart., 1831",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",15,42,41.68,-96,12,0.43,Orilla de la playa. Silvestre,Silvestre
145,JE014,2005,9,OAXACA,SANTA MARÍA HUATULCO,"Bahía de San Agustín, a un lado del campo de futbol","Phaseolus microcarpus - Mart., 1831",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",15,41,8.70,-96,14,22.9,Silvestre,Silvestre
146,JE014,2006,1160,OAXACA,SANTIAGO TEXTITLÁN,200 m de Buena Vista,"Phaseolus leptostachyus - Benth., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",16,43,4.70,-97,22,56.1,Silvestre,Silvestre
147,JE014,2004,10,OAXACA,SANTA MARÍA HUATULCO,En la brecha que va a la playa Cacaluta al N de la Laguna del Zanate,"Phaseolus microcarpus - Mart., 1831",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",15,44,0.80,-96,9,53.9,Silvestre,Silvestre
148,JE014,2004,53,OAXACA,SANTA MARÍA HUATULCO,En la estación de campo marítima del Parque Nacional Huatulco en un extremo de la Playa Cacaluta,"Phaseolus microcarpus - Mart., 1831",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",15,43,15.70,-96,10,4.6,Dentro y en la periferia de una construcción abandonada. Silvestre,Silvestre
149,JE014,2005,45,OAXACA,SANTA MARÍA HUATULCO,"Sobre el río Xúchitl, 9 km an LR (210 grados N) del puente Xúchitl","Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",15,46,23.40,-96,12,44.1,Orilla de arroyo temporal. Silvestre,Silvestre
150,JE014,1986,9999,CHIAPAS,CHENALHÓ,"Poconichim, Región II Altos","Phaseolus vulgaris - L., 1753",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",16,56,27.30,-92,31,8.12,Loma en parcela. Cultivado,Cultivado
151,JE014,1986,9999,CHIAPAS,CHENALHÓ,"Pechiquil, Región II Altos","Phaseolus dumosus - Macfad., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",16,59,27.70,-92,32,14,Borde de río y ladera cerril. Cultivado,Cultivado
152,JE014,1986,9999,CHIAPAS,CHENALHÓ,"Las Limas, Región II Altos","Phaseolus dumosus - Macfad., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",16,57,13.10,-92,36,29.2,"Borde de río, barranca. Cultivado",Cultivado
153,JE014,1976,100,JALISCO,LA HUERTA,"Estación de Biología Chamela, UNAM","Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,29,37.48,-105,2,50.46,Silvestre,Silvestre
154,JE014,1976,100,JALISCO,LA HUERTA,"Estación de Biología Chamela, UNAM","Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,29,37.48,-105,2,50.46,Silvestre,Silvestre
155,JE014,1970,100,JALISCO,LA HUERTA,"Estación de Biología Chamela, UNAM","Phaseolus microcarpus - Mart., 1831",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,29,37.48,-105,2,50.46,Silvestre,Silvestre
156,JE014,1966,1500,PUEBLA,JUAN GALINDO,Presa de Necaxa,"Phaseolus glabellus - Piper, 1926",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",20,13,11.84,-98,0,58.62,Silvestre,Silvestre
157,JE014,1974,1400,VERACRUZ DE IGNACIO DE LA LLAVE,TLALTETELA,"13 km de Tlaltetela, rumbo a Huatusco","Phaseolus vulgaris - L., 1753",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,14,51.00,-96,59,11,Cultivado,Cultivado
158,JE014,1989,1270,CHIAPAS,TUXTLA GUTIÉRREZ,"Mirador Tepehuaje, en el Cañon del Sumidero, 21 km al N de Tuxtla Gutiérrez","Phaseolus microcarpus - Mart., 1831",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",16,49,43.67,-93,5,41.76,Silvestre,Silvestre
159,JE014,2002,790,CHIAPAS,VILLA CORZO,"2.6 km al SW de la Comunidad La Peñita, sobre la terracería hacia Sierra Morena","Phaseolus leptostachyus - Benth., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",16,9,53.99,-93,31,29.45,Silvestre,Silvestre
160,JE014,2004,1040,CHIAPAS,VILLAFLORES,Ejido El Paraíso,"Phaseolus vulgaris - L., 1753",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",16,14,28.79,-93,32,45.56,Silvestre,Silvestre
161,JE014,1987,1500,JALISCO,TALA,"A lo largo del lindero W, Bosque Escuela La Primavera","Phaseolus leptostachyus - Benth., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",20,38,36.66,-103,38,8.63,Silvestre,Silvestre
162,JE014,1990,30,JALISCO,CIHUATLÁN,Arroyo Seco,"Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,11,42.38,-104,38,0.69,Silvestre,Silvestre
163,JE014,2003,1800,OAXACA,OAXACA DE JUÁREZ,En los filtros de agua del Ejido Donaji,"Phaseolus leptostachyus - Benth., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",17,6,57.00,-96,41,33.2,Silvestre,Silvestre
164,JE014,1979,100,JALISCO,LA HUERTA,"Estación de Biología Chamela, UNAM","Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,29,37.48,-105,2,50.46,Silvestre,Silvestre
165,JE014,1976,9999,OAXACA,SANTIAGO TENANGO,"3 km al E de la Carbonera, carretera Oaxaca-Heroica Ciudad de Huajuapan de León","Phaseolus leptostachyus - Benth., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",17,16,34.69,-96,58,25.5,En cañada a un lado de la carretera. Silvestre,Silvestre
166,JE014,1979,9999,COLIMA,COMALA,"2 km al N de La Caja, por la brecha La Caja-El Remate","Phaseolus vulgaris - L., 1753",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,23,9.60,-103,48,4.5,Cultivo de maíz. Escapado,Escapado
167,JE014,1979,9999,COLIMA,COMALA,"1 km al S de San Antonio, carretera a Comala","Phaseolus leptostachyus - Benth., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,25,39.05,-103,41,57.3,Silvestre,Silvestre
168,JE014,1979,9999,JALISCO,AYUTLA,"9 km al N de Ayutla, camino a Talpa de Allende","Phaseolus vulgaris - L., 1753",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",20,11,32.59,-104,22,29.71,Silvestre,Silvestre
169,JE014,1979,9999,JALISCO,ATENGUILLO,"12 km al NE de Los Volcanes, camino a Talpa","Phaseolus leptostachyus - Benth., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",20,22,3.41,-104,34,22.81,Cerca de un cultivo. Silvestre,Silvestre
170,JE014,1979,9999,JALISCO,TALPA DE ALLENDE,"Los Paredones, aproximadamente 12 km al S de Talpa, camino a La Cuesta","Phaseolus leptostachyus - Benth., 1837",2013,"SIG Google Earth 7.1.7.2600, octubre 2016",20,17,56.00,-104,47,37,Silvestre,Silvestre
171,JE014,1979,9999,JALISCO,TOMATLÁN,"Camino al río Tomatlán, ca. 4 km al W camino a la playa","Phaseolus microcarpus - Mart., 1831",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,54,26.68,-105,18,14.82,Ruderal. Silvestre,Silvestre
172,JE014,1980,9999,COLIMA,MANZANILLO,"Puente Cihuatlán, cerca del río, carretera Cihuatlán-Manzanillo","Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,14,6.78,-104,33,8.71,Ruderal. Silvestre,Silvestre
173,JE014,1980,9999,COLIMA,COMALA,Río San Antonio,"Phaseolus leptostachyus - Benth., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,27,1.04,-103,43,10.7,Silvestre,Silvestre
174,JE014,1980,9999,JALISCO,ZAPOTITLÁN DE VADILLO,"4 km al N de Paso Alzecera (Paso de Alceseca), camino a Zapotitlán","Phaseolus vulgaris - L., 1753",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,29,28.28,-103,50,27.26,Campo de maíz. Cultivado,Cultivado
175,JE014,1980,9999,JALISCO,SAN GABRIEL,"20 km al NE de Venustiano Carranza, camino a Tapalpa","Phaseolus leptostachyus - Benth., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,50,27.11,-103,47,49.87,Silvestre,Silvestre
176,JE014,1981,9999,COLIMA,COMALA,"20 km al NE de Comala, carretera a San Antonio","Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,25,53.50,-103,41,56.9,Silvestre,Silvestre
177,JE014,1981,9999,COLIMA,MANZANILLO,"12 km al N de Manzanillo, carretera Cihuatlán","Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,7,59.80,-104,25,28.2,Silvestre,Silvestre
178,JE014,1981,9999,JALISCO,CIHUATLÁN,"El Aguacate, 8 km al SE de Melaque, carretera a Cihuatlán","Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,13,25.24,-104,38,31.56,Silvestre,Silvestre
179,JE014,1976,100,JALISCO,LA HUERTA,"Estación de Biología Chamela, UNAM","Phaseolus microcarpus - Mart., 1831",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,29,37.48,-105,2,50.46,En arroyo. Silvestre,Silvestre
180,JE014,1981,9999,JALISCO,ZAPOTITLÁN DE VADILLO,"5 km al E de San José, camino a San Antonio (Colima)","Phaseolus vulgaris - L., 1753",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,28,9.54,-103,43,55.01,Silvestre,Silvestre
181,JE014,1981,9999,JALISCO,ZAPOTITLÁN DE VADILLO,"Camino a Zapotitlán, 5 km al NW de San Antonio, camino a Zapotitlán","Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,28,41.99,-103,42,27.72,Escapado,Escapado
182,JE014,1981,9999,JALISCO,TECALITLÁN,"Puente San José, sobre el Río Las Juntas, a 8 km al S de Tecalitlán, carretera a Pihuamo","Phaseolus leptostachyus - Benth., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,26,16.06,-103,21,0.7,En la parte alta de la ladera del cerro. Silvestre,Silvestre
183,JE014,1981,9999,COLIMA,IXTLAHUACÁN,"Las Conchas (junto al río Coahuayana), camino Ixtlahuacán-Tecomán","Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",18,53,8.50,-103,37,48,Silvestre,Silvestre
184,JE014,1976,100,JALISCO,LA HUERTA,"Estación de Biología Chamela, UNAM","Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,29,37.48,-105,2,50.46,Silvestre,Silvestre
185,JE014,1977,100,JALISCO,LA HUERTA,"Estación de Biología Chamela, UNAM","Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,29,37.48,-105,2,50.46,Silvestre,Silvestre
186,JE014,1985,100,JALISCO,LA HUERTA,Chamela,"Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,29,37.48,-105,2,50.46,Silvestre,Silvestre
187,JE014,1977,100,JALISCO,LA HUERTA,"Estación de Biología Chamela, UNAM, Arroyo El Colorado","Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,29,37.48,-105,2,50.46,Silvestre,Silvestre
188,JE014,1977,9999,JALISCO,LA HUERTA,"Arroyo El Colorado, 100 m dentro de la Estación de Biología Chamela, del lindero E","Phaseolus microcarpus - Mart., 1831",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,30,41.79,-105,2,12.8,Silvestre,Silvestre
189,JE014,1977,9999,JALISCO,LA HUERTA,"Rancho La Atlántida, Cuitzmala","Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,23,3.54,-104,58,59.4,Silvestre,Silvestre
190,JE014,1978,9999,JALISCO,LA HUERTA,"Universidad de Guadalajara, por el camino a Nacastilla Chamela","Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",19,35,57.20,-104,55,20.47,Silvestre,Silvestre
191,JE014,2004,160,OAXACA,SANTA MARÍA HUATULCO,"Estación El Sabal, 1450 m al S del entronque con la carretera costera No. 200","Phaseolus microcarpus - Mart., 1831",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",15,46,8.00,-96,11,38.4,Silvestre,Silvestre
192,JE014,2004,0,OAXACA,SANTA MARÍA HUATULCO,100 m tierra dentro de la playa el Maguey,"Phaseolus microcarpus - Mart., 1831",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",15,44,2.33,-96,9,6.44,Silvestre,Silvestre
193,JE014,2004,0,OAXACA,SANTA MARÍA HUATULCO,Inicio de la Playa el Maguey,"Phaseolus microcarpus - Mart., 1831",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",15,43,58.90,-96,8,57.7,Silvestre,Silvestre
194,JE014,2006,45,OAXACA,SANTA MARÍA HUATULCO,"Iglesia de Bajos del Arenal, Parque Nacional Huatulco","Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",15,43,36.00,-96,15,5.4,Silvestre,Silvestre
195,JE014,2006,45,OAXACA,SANTA MARÍA HUATULCO,"Iglesia de Bajos del Arenal, Parque Nacional Huatulco","Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",15,43,36.70,-96,15,5.4,Silvestre,Silvestre
196,JE014,2006,26,OAXACA,SANTA MARÍA HUATULCO,"A un lado del Río Guajinicuil, sobre la brecha a la laguna Culebra, Parque Nacional Huatulco","Phaseolus lunatus var. silvester - Baudet, 1977",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",15,42,4.38,-96,15,44.32,A orilla de arroyo. Silvestre,Silvestre
197,JE014,2008,1880,OAXACA,SANTO DOMINGO TONALÁ,Santo Domingo Tonalá,"Phaseolus leptostachyus - Benth., 1837",2013,"SIG Google Earth 7.1.2.2041, mayo 2015",17,40,17.60,-97,57,10.16,Orilla de carretera. Silvestre,Silvestre
